sigma,topology,n_cows,trial,mean_transitions_e,mean_transitions_r,mean_time_e,mean_time_r,prop_e,prop_r,prop_s
0.0020408163265306124,full,2,31,381.0,380.5,74.00990099009901,74.00990099009901,0.35283333333333333,0.27523333333333333,0.37193333333333334
0.0020408163265306124,full,2,32,385.0,385.0,77.828125,77.82552083333333,0.32313333333333333,0.2856833333333333,0.3911833333333333
0.0020408163265306124,full,2,33,410.5,410.0,73.04146341463415,73.00977995110024,0.31066666666666665,0.3030333333333333,0.3863
0.0020408163265306124,full,2,34,389.5,389.5,70.56132075471699,70.50471698113208,0.3268,0.2798,0.39339999999999997
0.0020408163265306124,full,2,35,402.5,402.0,74.01732673267327,73.97029702970298,0.33371666666666666,0.3030333333333333,0.36324999999999996
0.0020408163265306124,full,2,36,407.5,407.0,80.30026809651474,80.21774193548387,0.29446666666666665,0.2910166666666667,0.41451666666666664
0.0020408163265306124,full,2,37,382.5,382.0,72.6504854368932,72.62287104622871,0.2981166666666667,0.27963333333333334,0.42225
0.0020408163265306124,full,2,38,394.0,394.0,76.08396946564885,76.0,0.32645,0.2889333333333333,0.38461666666666666
0.0020408163265306124,full,2,39,377.0,376.5,76.39795918367346,76.31969309462916,0.31565,0.28618333333333335,0.39816666666666667
0.0020408163265306124,full,2,40,360.0,360.0,76.36734693877551,76.29591836734694,0.3116333333333333,0.2612333333333333,0.42713333333333336
0.0020408163265306124,full,2,41,386.5,385.5,75.06516290726817,75.0,0.33540000000000003,0.27676666666666666,0.38783333333333336
0.0020408163265306124,full,2,42,373.0,372.5,71.23571428571428,71.16666666666667,0.3187833333333333,0.26153333333333334,0.4196833333333333
0.0020408163265306124,full,2,43,399.5,399.0,73.16625916870416,73.12224938875306,0.3691333333333333,0.2917333333333333,0.3391333333333333
0.0020408163265306124,full,2,44,399.0,398.5,73.44362745098039,73.37346437346437,0.34363333333333335,0.29205000000000003,0.3643166666666666
0.0020408163265306124,full,2,45,344.5,344.0,85.37714285714286,85.27428571428571,0.29605000000000004,0.25435,0.4496
0.0020408163265306124,full,2,46,371.5,371.0,90.88753799392097,90.8780487804878,0.3293666666666667,0.2694,0.40123333333333333
0.0020408163265306124,full,2,47,373.5,372.5,83.35654596100278,83.34916201117318,0.32938333333333336,0.2748,0.39581666666666665
0.0020408163265306124,full,2,48,364.5,364.0,90.82674772036474,90.7112462006079,0.3214666666666667,0.2739166666666667,0.4046166666666667
0.0020408163265306124,full,2,49,376.5,375.5,80.68194070080862,80.6,0.3421,0.27815,0.37975000000000003
0.0030612244897959186,full,2,0,393.5,393.0,76.24744897959184,76.18622448979592,0.3373333333333333,0.28881666666666667,0.37385
0.0030612244897959186,full,2,1,368.5,368.0,79.96256684491979,79.92225201072387,0.35401666666666665,0.25439999999999996,0.39158333333333334
0.0030612244897959186,full,2,2,387.5,386.5,81.94246575342466,81.9423076923077,0.3441166666666667,0.26561666666666667,0.39026666666666665
0.0030612244897959186,full,2,3,353.0,352.0,85.05681818181819,84.97150997150997,0.31511666666666666,0.2727,0.41218333333333335
0.0030612244897959186,full,2,4,327.5,327.5,91.44648318042813,91.34556574923548,0.3131333333333334,0.24043333333333333,0.44643333333333335
0.0030612244897959186,full,2,5,353.5,353.5,79.47606382978724,79.40159574468085,0.3200166666666666,0.25456666666666666,0.42541666666666667
0.0030612244897959186,full,2,6,357.5,356.5,86.4393063583815,86.43478260869566,0.3504333333333333,0.26675000000000004,0.3828166666666667
0.0030612244897959186,full,2,7,372.0,371.5,80.55525606469003,80.5256064690027,0.35825,0.25751666666666667,0.3842333333333333
0.0030612244897959186,full,2,8,375.0,375.0,74.63092269326684,74.55610972568579,0.3038666666666667,0.2803333333333333,0.4158
0.0030612244897959186,full,2,9,391.5,390.5,79.87466666666667,79.79411764705883,0.33035000000000003,0.29265,0.377
0.0030612244897959186,full,2,10,370.5,369.5,85.09375,85.002849002849,0.32466666666666666,0.27851666666666663,0.3968166666666667
0.0030612244897959186,full,2,11,398.5,398.5,80.61994609164421,80.57142857142857,0.3274166666666667,0.2956333333333333,0.37695
0.0030612244897959186,full,2,12,370.0,369.5,81.08130081300813,81.0,0.33945000000000003,0.28105,0.3795
0.0030612244897959186,full,2,13,403.0,402.0,70.28403755868544,70.23529411764706,0.34371666666666667,0.2637833333333333,0.3925
0.0030612244897959186,full,2,14,405.0,404.5,71.37231503579952,71.31026252983294,0.3525166666666667,0.28859999999999997,0.35888333333333333
0.0030612244897959186,full,2,15,357.0,356.5,85.89367816091954,85.88505747126437,0.32184999999999997,0.23878333333333335,0.4393666666666667
0.0030612244897959186,full,2,16,410.5,410.0,73.03911980440098,73.03667481662592,0.32321666666666665,0.3076,0.3691833333333333
0.0030612244897959186,full,2,17,374.5,373.5,80.0855614973262,80.00268096514745,0.3333,0.23581666666666667,0.4308833333333333
